step,eval-loss
100,0.3996272
200,0.28766224
300,0.19656616
400,0.16084747
500,0.13340081
600,0.11484329
700,0.10491476
800,0.08406823
900,0.07894945
1000,0.07422545
1100,0.07021126
1200,0.06455615
1300,0.056107916
1400,0.051440075
1500,0.048459034
1600,0.04052916
1700,0.0331801
1800,0.032603454
1900,0.029519385
2000,0.027960377
2100,0.021481462
2200,0.016340634
2300,0.016392129
2400,0.017217796
2500,0.013325522
2600,0.009000964
2700,0.009460655
2800,0.009081389
2900,0.008980874
3000,0.009157812
3100,0.010583526
3200,0.008422385
3300,0.0048347767
3400,0.007989405
3500,0.0089556025
3600,0.009762844
3700,0.005054565
3800,0.003674967
3900,0.0038586003
4000,0.003079479
4100,0.0032592714
4200,0.0030107857
4300,0.0031172074
4400,0.0031093867
4500,0.0032456627
4600,0.0034339316
4700,0.0030320901
4800,0.0025571384
4900,0.0024123336
5000,0.0023481029
5100,0.0025204476
5200,0.003165018
5300,0.004978731
5400,0.007884764
5500,0.0046804138
5600,0.0028526043
5700,0.0023905728
5800,0.0023193283
5900,0.002291728
6000,0.0022843531
6100,0.002278933
6200,0.0022717605
6300,0.0022610344
6400,0.0017076012
6500,7.166588e-05
