step,eval-loss
100,0.45013592
200,0.35988715
300,0.3148716
400,0.27970034
500,0.25969446
600,0.24779086
700,0.2316178
800,0.22422679
900,0.21868223
1000,0.21788396
1100,0.21773976
1200,0.20962705
1300,0.20231734
1400,0.2051548
1500,0.20381606
1600,0.20157106
1700,0.2002931
1800,0.19544157
1900,0.19076459
2000,0.19335254
2100,0.19048007
2200,0.19084951
2300,0.18896517
2400,0.1884122
2500,0.18798304
2600,0.1857472
2700,0.1864408
2800,0.1857382
2900,0.18560731
3000,0.18473345
3100,0.18345045
3200,0.18318029
3300,0.18145542
3400,0.17977495
3500,0.17943422
3600,0.17990568
3700,0.17984962
3800,0.18032466
3900,0.17810352
4000,0.17731746
4100,0.17689222
4200,0.17650342
4300,0.1761437
4400,0.17605932
4500,0.17602368
4600,0.17478867
4700,0.17492765
4800,0.1742404
4900,0.17420718
5000,0.17459811
5100,0.17342825
5200,0.17385194
5300,0.17463951
5400,0.17386693
5500,0.17277853
5600,0.1720019
5700,0.17168514
5800,0.17151062
5900,0.17144367
6000,0.17141779
6100,0.17139347
6200,0.1714417
6300,0.17145273
6400,0.17145579
6500,0.1714562
6600,0.17148462
6700,0.1714693
6800,0.17132789
6900,0.17200917
7000,0.17244363
7100,0.17287345
7200,0.17139517
7300,0.16920972
7400,0.16800281
7500,0.16716295
7600,0.16699322
7700,0.16692615
7800,0.16693072
7900,0.16689268
8000,0.16685666
8100,0.16685118
8200,0.16684873
8300,0.1668683
8400,0.16685873
8500,0.16687989
8600,0.16687495
8700,0.16688655
8800,0.16700922
8900,0.16724989
9000,0.16726112
9100,0.16756906
9200,0.16870522
9300,0.16984531
