step,eval-loss
100,0.44001564
200,0.36916122
300,0.33563903
400,0.30638978
500,0.3007114
600,0.28304458
700,0.2757237
800,0.27623373
900,0.27494377
1000,0.27352268
1100,0.27846324
1200,0.26665324
1300,0.26735336
1400,0.26891747
1500,0.2665742
1600,0.26014033
1700,0.26203734
1800,0.26408905
1900,0.26273736
2000,0.26268888
2100,0.26325604
2200,0.26084012
2300,0.26249716
2400,0.25987488
2500,0.26234215
2600,0.26314867
2700,0.2628395
2800,0.26063713
2900,0.2587644
3000,0.2572756
3100,0.25458887
3200,0.25421828
3300,0.25363252
3400,0.25426227
3500,0.25392517
3600,0.25268313
3700,0.2548843
3800,0.2582911
3900,0.25329182
4000,0.25545162
4100,0.2526349
4200,0.2561243
4300,0.2553932
4400,0.25373256
4500,0.25336295
4600,0.25323695
4700,0.25324455
4800,0.25457013
4900,0.2533858
5000,0.25428358
5100,0.25408787
5200,0.25290436
