step,eval-loss
100,62.81627
200,55.58038
300,38.6283
400,33.461357
500,26.237484
600,21.247488
700,16.875605
800,11.977067
900,11.7564945
1000,8.958908
1100,7.523484
1200,6.950531
1300,5.1387873
1400,5.858188
1500,5.341553
1600,4.839101
1700,5.45138
1800,3.3525727
1900,4.4070115
2000,4.545287
2100,2.062377
2200,3.735627
2300,3.2593486
2400,2.2474058
2500,2.6761355
2600,1.9928212
2700,2.8737311
2800,2.1388154
2900,2.245874
3000,2.752748
3100,1.385611
3200,2.250855
3300,1.9409032
3400,3.4858143
3500,1.5570387
3600,2.4680438
3700,1.1099792
3800,1.8142056
3900,2.4106293
4000,1.1225264
4100,2.5236762
4200,1.9966506
4300,1.2399758
4400,1.7847952
4500,1.9303287
4600,1.2184448
4700,1.2580562
4800,0.74273765
4900,1.3857585
5000,1.6094927
5100,1.2816603
5200,1.4236251
5300,1.1508062
5400,0.9052958
5500,0.82212126
5600,0.9583325
5700,0.8936088
5800,1.037227
5900,1.0553703
