step,eval-loss
100,0.31905937
200,0.16888024
300,0.111266874
400,0.0930576
500,0.07298479
600,0.06150347
700,0.050798304
800,0.044357695
900,0.034617472
1000,0.027732221
1100,0.023242502
1200,0.017127028
1300,0.01570631
1400,0.011623067
1500,0.009445146
1600,0.009298302
1700,0.009432649
1800,0.0072902967
1900,0.0070076953
2000,0.0048510893
2100,0.0047678896
2200,0.004739683
2300,0.004639899
2400,0.002691521
2500,0.0025107928
2600,0.0025300179
2700,0.0024688907
2800,0.0025068838
2900,0.0023525516
3000,0.0024547623
3100,0.0024537786
3200,0.0024560844
3300,0.0024151322
3400,0.0025690272
3500,0.0028680542
3600,0.00342892
3700,0.0034637235
3800,0.0029141707
3900,0.002420832
4000,0.002318621
4100,0.002288216
4200,0.002291534
4300,0.0022598447
4400,0.0022520162
4500,0.0022577294
4600,0.0022771775
4700,0.0022526805
4800,0.002316765
4900,0.0020121236
5000,0.0007329383
