step,eval-loss
100,0.43862116
200,0.35603064
300,0.3301529
400,0.31508747
500,0.29522344
600,0.28792232
700,0.2875574
800,0.2881169
900,0.28708062
1000,0.28561813
1100,0.2881115
1200,0.28165475
1300,0.2825497
1400,0.28331652
1500,0.28465015
1600,0.27992237
1700,0.2800502
1800,0.2797105
1900,0.27957946
2000,0.2804063
2100,0.27872935
2200,0.27904174
2300,0.27790868
2400,0.27859104
2500,0.27880836
2600,0.27901578
2700,0.27929693
2800,0.27866262
2900,0.27686712
3000,0.2770559
3100,0.27813452
3200,0.27652687
3300,0.27825713
3400,0.2766642
3500,0.27688837
3600,0.2764722
3700,0.27679348
3800,0.27791741
3900,0.27739453
4000,0.27820912
4100,0.27764848
4200,0.27734146
4300,0.27708703
4400,0.27930817
4500,0.2765954
4600,0.2775886
4700,0.279059
