step,eval-loss
100,0.45010686
200,0.38748825
300,0.33044878
400,0.29414785
500,0.26881024
600,0.24714273
700,0.23253953
800,0.23256345
900,0.22799388
1000,0.21521449
1100,0.20566589
1200,0.19968219
1300,0.19760358
1400,0.194252
1500,0.19189066
1600,0.18786177
1700,0.1847039
1800,0.18444702
1900,0.18193997
2000,0.17876953
2100,0.17930444
2200,0.17484267
2300,0.17632888
2400,0.17569074
2500,0.17700231
2600,0.17710736
2700,0.17545532
2800,0.17501168
2900,0.17347941
3000,0.17599407
3100,0.17573097
3200,0.17536692
3300,0.17417885
3400,0.17396499
3500,0.17373402
3600,0.17345123
3700,0.17317589
3800,0.1729861
3900,0.17174135
4000,0.17078446
4100,0.17076346
4200,0.17001721
4300,0.1707411
4400,0.17069772
4500,0.17103279
4600,0.17100492
4700,0.17283781
4800,0.17801449
4900,0.17659172
5000,0.17133857
5100,0.16946076
5200,0.16886526
5300,0.16853915
5400,0.16817112
5500,0.16786142
5600,0.16846949
5700,0.16814597
5800,0.1685355
5900,0.16866648
6000,0.16874051
6100,0.16840297
6200,0.1689632
6300,0.1688734
6400,0.1692565
6500,0.16976811
6600,0.16941689
