step,eval-loss
100,0.4173455
200,0.3299246
300,0.23900692
400,0.1915422
500,0.167077
600,0.14822556
700,0.12352812
800,0.11236614
900,0.10549276
1000,0.09172279
1100,0.08487473
1200,0.07384866
1300,0.07076476
1400,0.06851805
1500,0.06718092
1600,0.06504786
1700,0.064981066
1800,0.06425959
1900,0.060520634
2000,0.056052674
2100,0.056115657
2200,0.055382222
2300,0.05266747
2400,0.049513716
2500,0.04806582
2600,0.044713203
2700,0.04266628
2800,0.04244196
2900,0.0396503
3000,0.036492646
3100,0.033293277
3200,0.03176217
3300,0.03142563
3400,0.02911345
3500,0.028856898
3600,0.028973337
3700,0.029025428
3800,0.02677973
3900,0.023115529
4000,0.021776538
4100,0.023917988
4200,0.020831851
4300,0.019113353
4400,0.01819678
4500,0.018056031
4600,0.017925173
4700,0.017897084
4800,0.0173303
4900,0.015938373
5000,0.015488294
5100,0.014640027
5200,0.014438229
5300,0.014398067
5400,0.013959416
5500,0.011915573
5600,0.012518455
5700,0.00924326
5800,0.013525945
5900,0.011971044
6000,0.0090112435
6100,0.008933415
6200,0.0085932715
6300,0.008906207
6400,0.008769378
6500,0.008428378
6600,0.008247137
6700,0.008050929
6800,0.007281896
6900,0.008429515
7000,0.0060435697
7100,0.0042452645
7200,0.00401412
7300,0.0042015407
7400,0.0036495004
7500,0.0033934123
7600,0.004119257
7700,0.0037536093
7800,0.0039682006
7900,0.003997969
8000,0.004018862
8100,0.0039379033
8200,0.00398255
8300,0.004156092
8400,0.0042119087
8500,0.004320468
8600,0.0044559217
