step,eval-loss
100,0.44358078
200,0.37062708
300,0.31165805
400,0.28667054
500,0.2686717
600,0.25469297
700,0.24123107
800,0.23640665
900,0.2306542
1000,0.22747113
1100,0.21964099
1200,0.21502735
1300,0.20901029
1400,0.20636328
1500,0.20249547
1600,0.20070237
1700,0.19902562
1800,0.19354594
1900,0.19107808
2000,0.19010994
2100,0.18998517
2200,0.18459684
2300,0.18193428
2400,0.17372172
2500,0.16985635
2600,0.16913414
2700,0.1684839
2800,0.16825984
2900,0.16847754
3000,0.16742761
3100,0.16719231
3200,0.1660931
3300,0.16212869
3400,0.1532653
3500,0.1529823
3600,0.14722626
3700,0.149052
3800,0.1469399
3900,0.14449678
4000,0.14367972
4100,0.14385085
4200,0.14372744
4300,0.14334817
4400,0.14371264
4500,0.14380066
4600,0.14267077
4700,0.1413929
4800,0.14062472
4900,0.13929184
5000,0.14020206
5100,0.13870959
5200,0.13922857
5300,0.1391911
5400,0.13999908
5500,0.14111228
5600,0.13993604
5700,0.13740897
5800,0.13639681
5900,0.13602774
6000,0.13630104
6100,0.13411446
6200,0.13428764
6300,0.13414621
6400,0.13425833
6500,0.13422482
6600,0.13439347
6700,0.134184
6800,0.13431394
6900,0.13463181
7000,0.13391232
7100,0.13431858
7200,0.13431516
7300,0.13447054
7400,0.13572785
7500,0.13814232
7600,0.13766341
7700,0.13637532
7800,0.13510437
7900,0.13420074
8000,0.13464414
8100,0.1346474
