step,eval-loss
100,0.42602268
200,0.32476798
300,0.24831766
400,0.20351663
500,0.17626888
600,0.16308942
700,0.15219972
800,0.14463635
900,0.13297856
1000,0.12867291
1100,0.12598175
1200,0.11703475
1300,0.11136359
1400,0.10815574
1500,0.100150585
1600,0.100633405
1700,0.088737324
1800,0.08457138
1900,0.08702366
2000,0.07849861
2100,0.079347074
2200,0.07613213
2300,0.073838726
2400,0.07145982
2500,0.06953271
2600,0.06872868
2700,0.0659974
2800,0.06627147
2900,0.064978145
3000,0.063437596
3100,0.06327309
3200,0.06325273
3300,0.062259212
3400,0.06095911
3500,0.061002854
3600,0.060928255
3700,0.060753673
3800,0.060667653
3900,0.060927704
4000,0.059691347
4100,0.059578106
4200,0.05876253
4300,0.045553282
4400,0.04292438
4500,0.04164778
4600,0.04152187
4700,0.04203768
4800,0.040396683
4900,0.039764017
5000,0.037607368
5100,0.03756363
5200,0.037858624
5300,0.037421484
5400,0.037240095
5500,0.035899334
5600,0.03585355
5700,0.036243677
5800,0.036457557
5900,0.037202537
6000,0.039699282
6100,0.0402448
6200,0.03775437
6300,0.036462396
6400,0.036105216
6500,0.036039334
6600,0.03609556
6700,0.036083616
