step,eval-loss
100,0.36788753
200,0.3118624
300,0.30469584
400,0.29450896
500,0.29446423
600,0.29389355
700,0.2960286
800,0.2952249
900,0.29498848
1000,0.29267517
1100,0.29322246
1200,0.2939635
1300,0.2917921
1400,0.29098722
1500,0.29134592
1600,0.2932056
1700,0.2919526
1800,0.29089752
1900,0.29216787
2000,0.2908299
2100,0.29119214
2200,0.29374188
2300,0.29391477
2400,0.29332662
2500,0.29292127
2600,0.2935618
2700,0.2917177
2800,0.2894199
2900,0.28879395
3000,0.28733662
3100,0.2875291
3200,0.2869203
3300,0.28708616
3400,0.28591046
3500,0.2881711
3600,0.28694797
3700,0.286663
3800,0.28554115
3900,0.28720477
4000,0.28895092
4100,0.28871912
4200,0.28618234
4300,0.2886463
4400,0.28792098
4500,0.28631052
4600,0.28606224
4700,0.2861425
4800,0.28829092
4900,0.2880868
