step,eval-loss
100,39.93889
200,39.916958
300,39.74058
400,39.885277
500,39.629753
600,39.744835
700,39.393898
800,39.360985
900,39.412476
1000,39.44451
1100,39.095024
1200,39.10045
1300,39.097084
1400,39.202496
1500,39.33217
1600,38.901157
1700,38.84367
1800,38.984108
1900,39.210075
2000,39.193897
2100,38.86937
2200,38.867996
2300,38.762054
2400,38.817448
2500,38.519978
2600,38.626698
2700,38.558807
2800,38.529465
2900,38.60439
3000,38.28349
3100,38.18174
3200,38.158928
3300,38.477867
3400,38.453884
3500,37.95131
3600,37.67507
3700,38.292995
3800,37.775505
3900,37.92945
4000,37.667908
4100,38.005913
4200,37.95381
4300,37.692974
4400,37.56219
4500,37.7221
4600,37.90208
4700,37.210297
4800,37.534912
4900,37.61976
5000,37.485756
5100,37.505013
5200,37.173576
5300,36.945396
5400,37.18669
5500,36.947998
5600,36.775642
5700,36.80723
5800,37.10764
5900,36.913292
6000,37.07696
6100,37.10978
6200,36.76312
6300,37.06051
6400,36.701935
6500,36.48767
6600,37.01119
6700,36.31875
6800,36.68542
6900,36.45594
7000,36.50164
7100,36.06865
7200,36.289223
7300,35.63144
7400,36.296272
7500,36.222923
7600,36.257744
7700,36.39696
7800,36.01383
7900,36.373688
8000,35.525677
8100,35.38215
8200,35.670418
8300,36.16049
8400,35.618477
8500,35.466255
8600,35.26261
8700,35.385174
8800,34.87161
8900,34.904106
9000,34.949314
9100,35.275143
9200,35.135815
9300,35.095234
9400,34.75376
9500,34.37969
9600,35.279312
9700,34.737576
9800,35.202724
9900,34.67834
10000,34.829166
10100,34.761436
10200,34.294533
10300,34.62642
10400,34.491783
10500,34.24317
10600,34.056602
10700,33.787315
10800,34.278927
10900,33.871502
11000,33.45829
11100,33.79418
11200,33.35834
11300,33.72986
11400,33.612633
11500,34.100815
11600,33.610863
11700,33.92027
11800,34.044773
11900,33.554813
12000,32.916664
12100,33.672913
12200,33.43107
12300,33.21764
12400,32.742832
12500,33.232132
12600,33.150414
12700,32.559193
12800,32.57139
12900,33.19472
13000,32.899635
13100,32.752274
13200,32.455055
13300,32.915024
13400,32.88966
13500,32.624447
13600,32.920647
13700,31.950428
13800,31.96785
13900,31.990597
14000,32.047375
14100,32.838276
14200,31.719254
14300,32.13274
14400,31.22857
14500,32.264114
14600,32.139168
14700,32.68562
14800,32.09112
14900,31.15568
15000,32.07609
15100,32.26063
15200,32.793396
15300,31.676327
15400,31.952463
15500,31.51803
15600,31.32067
15700,31.11617
15800,30.499557
15900,30.29481
16000,30.7858
16100,31.000147
16200,31.542816
16300,30.722391
16400,30.89664
16500,30.805431
16600,30.676691
16700,31.313595
16800,30.69459
16900,30.634302
17000,30.819363
