step,eval-loss
100,0.18654287
200,0.10153131
300,0.0666451
400,0.05066693
500,0.041013207
600,0.035332553
700,0.029840415
800,0.02955648
900,0.027298648
1000,0.025555164
1100,0.025581498
1200,0.025417194
1300,0.02568316
1400,0.024769064
1500,0.021422697
1600,0.021666175
1700,0.021405764
1800,0.021499004
1900,0.021181198
2000,0.021057585
2100,0.020841468
2200,0.016680118
2300,0.013869328
2400,0.012772766
2500,0.012521168
2600,0.012847245
2700,0.012708133
2800,0.012903551
2900,0.012701367
3000,0.012561822
3100,0.012596356
3200,0.0125599895
3300,0.012605788
3400,0.012558651
3500,0.012545874
3600,0.012472299
3700,0.008977917
3800,0.008977609
3900,0.00907138
4000,0.008912475
4100,0.00902755
4200,0.008462327
4300,0.00875077
4400,0.008453845
4500,0.008476816
4600,0.0084386
4700,0.008368191
4800,0.008335849
4900,0.008563312
5000,0.008514863
5100,0.008492639
5200,0.009094574
5300,0.008718569
5400,0.00887279
5500,0.008862847
5600,0.008705819
5700,0.008628912
5800,0.0084881885
5900,0.008328935
6000,0.008452644
6100,0.008460519
6200,0.00842679
6300,0.008408127
6400,0.00837554
6500,0.008686247
6600,0.008419338
6700,0.008381894
6800,0.008772349
6900,0.008642716
7000,0.0086243795
