step,eval-loss
100,0.2358635
200,0.16391152
300,0.14190795
400,0.12996657
500,0.13052094
600,0.123560704
700,0.11735731
800,0.12127206
900,0.12114684
1000,0.116705455
1100,0.13535412
1200,0.1132386
1300,0.12827106
1400,0.11947744
1500,0.13391638
1600,0.118441485
1700,0.124526724
1800,0.124717325
1900,0.13028914
2000,0.115755305
2100,0.111390926
2200,0.130072
2300,0.12631175
2400,0.116334975
2500,0.12375112
2600,0.111303456
2700,0.12155585
2800,0.11301446
2900,0.11534345
3000,0.12298924
3100,0.11299943
3200,0.12070706
3300,0.11937844
3400,0.117307775
3500,0.116290286
3600,0.120846264
3700,0.11650743
