step,eval-loss
100,0.36165062
200,0.24870484
300,0.18302765
400,0.1511593
500,0.12773459
600,0.11911537
700,0.10961816
800,0.10293732
900,0.09487427
1000,0.08184392
1100,0.0761831
1200,0.07365612
1300,0.07472304
1400,0.07246046
1500,0.0716503
1600,0.07166549
1700,0.06802451
1800,0.06504414
1900,0.063600786
2000,0.05831655
2100,0.05636563
2200,0.052983344
2300,0.051918663
2400,0.052354254
2500,0.052276906
2600,0.050513316
2700,0.050927464
2800,0.049055766
2900,0.0489731
3000,0.04973863
3100,0.04797302
3200,0.048611477
3300,0.050985903
3400,0.049621712
3500,0.050195243
3600,0.048871625
3700,0.04944813
3800,0.04799411
3900,0.04874128
4000,0.048151996
4100,0.047887713
4200,0.04773326
4300,0.047513355
4400,0.047541462
4500,0.04762274
4600,0.04753222
4700,0.04757678
4800,0.045429405
4900,0.0457236
5000,0.045616485
5100,0.045476913
5200,0.045791578
5300,0.04582549
5400,0.04602517
5500,0.046271242
5600,0.046383604
5700,0.045626197
5800,0.045444038
5900,0.04540934
6000,0.04541097
6100,0.045445565
6200,0.04544554
6300,0.045435738
6400,0.04539492
6500,0.04537107
6600,0.045536105
6700,0.04540821
6800,0.045497533
6900,0.04551788
7000,0.045520995
7100,0.045506705
7200,0.04563195
7300,0.045655407
7400,0.04594164
7500,0.04591622
7600,0.045646228
