step,eval-loss
100,0.41873026
200,0.29552275
300,0.21713044
400,0.1756989
500,0.15546855
600,0.1486651
700,0.13801709
800,0.12863222
900,0.118206054
1000,0.11569504
1100,0.11337834
1200,0.108096115
1300,0.103969656
1400,0.09534425
1500,0.09129248
1600,0.08876768
1700,0.08612985
1800,0.08051394
1900,0.07766222
2000,0.073759176
2100,0.07306548
2200,0.071248256
2300,0.06848077
2400,0.06519908
2500,0.060485363
2600,0.05573013
2700,0.053394012
2800,0.05115943
2900,0.051071562
3000,0.04861429
3100,0.0479535
3200,0.045582935
3300,0.04529498
3400,0.04524873
3500,0.045079835
3600,0.041435678
3700,0.041399542
3800,0.041498687
3900,0.041253533
4000,0.0412335
4100,0.04143651
4200,0.04186412
4300,0.038409006
4400,0.036498338
4500,0.03500526
4600,0.034275517
4700,0.033972427
4800,0.033868838
4900,0.033840206
5000,0.033883326
5100,0.033852875
5200,0.033830274
5300,0.03382783
5400,0.03382646
5500,0.033810746
5600,0.033808183
5700,0.033806466
5800,0.03402456
5900,0.033479657
6000,0.040996615
6100,0.035835065
6200,0.032483734
6300,0.0318049
6400,0.03162583
6500,0.031587757
6600,0.03157502
6700,0.03156605
6800,0.031564314
6900,0.031524837
7000,0.029446207
7100,0.029366786
7200,0.029355397
7300,0.029324062
7400,0.029302051
7500,0.02934028
7600,0.029328343
7700,0.026860086
7800,0.018808944
7900,0.016792407
8000,0.017534383
8100,0.016482921
8200,0.015701499
8300,0.0058718733
8400,0.004744619
8500,0.004572005
8600,0.0045630736
8700,0.004586109
8800,0.00454437
8900,0.0045313514
9000,0.0045256955
9100,0.0045188023
9200,0.004519441
9300,0.004519092
9400,0.00452476
9500,0.0045271106
9600,0.0045334604
9700,0.004536336
9800,0.0045880224
9900,0.004634527
10000,0.0049006557
10100,0.0066777035
10200,0.0087734815
