step,eval-loss
100,0.4338139
200,0.33406183
300,0.2861175
400,0.24150927
500,0.22673392
600,0.19865791
700,0.18203509
800,0.17776549
900,0.17191193
1000,0.16450378
1100,0.16049872
1200,0.15503542
1300,0.14949456
1400,0.1471866
1500,0.1415105
1600,0.135642
1700,0.13086501
1800,0.12910223
1900,0.12630567
2000,0.12180718
2100,0.11746875
2200,0.11710126
2300,0.117521614
2400,0.117975086
2500,0.11690644
2600,0.11227936
2700,0.11119766
2800,0.10870288
2900,0.106924385
3000,0.10666388
3100,0.10699076
3200,0.106009685
3300,0.10777303
3400,0.10601122
3500,0.10358763
3600,0.103215314
3700,0.103214346
3800,0.103984214
3900,0.102899484
4000,0.10242423
4100,0.1022174
4200,0.10276023
4300,0.10353481
4400,0.104274236
4500,0.10449687
4600,0.10272866
4700,0.10117261
4800,0.10067201
4900,0.10084903
5000,0.100367986
5100,0.10068953
5200,0.101132885
5300,0.10100809
5400,0.10062802
5500,0.098221466
5600,0.09885471
5700,0.097838126
5800,0.0979258
5900,0.096701026
6000,0.09669139
6100,0.097288035
6200,0.09822336
6300,0.099270344
6400,0.09845094
6500,0.09685586
6600,0.09629258
6700,0.09626998
6800,0.09635191
6900,0.096563056
7000,0.09591635
7100,0.09646087
7200,0.09640559
7300,0.0970665
7400,0.097164415
7500,0.096171394
7600,0.09718658
7700,0.096642494
7800,0.09625549
7900,0.09593468
8000,0.09647628
8100,0.096198075
