step,eval-loss
100,0.4413283
200,0.38280284
300,0.3472547
400,0.33425543
500,0.32012337
600,0.31502318
700,0.30763343
800,0.30583748
900,0.30687538
1000,0.30463675
1100,0.30106393
1200,0.29830992
1300,0.29928446
1400,0.29941818
1500,0.2983482
1600,0.29685915
1700,0.29803488
1800,0.2984554
1900,0.29855052
2000,0.2985947
2100,0.29759026
2200,0.29789373
2300,0.29689398
2400,0.2958579
2500,0.29723227
2600,0.2968805
2700,0.2955741
2800,0.29563722
2900,0.2959763
3000,0.29649985
3100,0.2964939
3200,0.2955507
3300,0.29534438
3400,0.2943791
3500,0.29598662
3600,0.29471397
3700,0.29586625
3800,0.29581887
3900,0.29495078
4000,0.29551494
4100,0.2957529
4200,0.29626286
4300,0.29444984
4400,0.2957342
4500,0.29471135
