step,eval-loss
100,0.4126778
200,0.3170281
300,0.2486785
400,0.20768549
500,0.18137398
600,0.17200854
700,0.16072373
800,0.14741881
900,0.14350992
1000,0.13699666
1100,0.13406928
1200,0.12973173
1300,0.11705287
1400,0.11345049
1500,0.11210478
1600,0.109293595
1700,0.107188866
1800,0.10371529
1900,0.10261904
2000,0.100111045
2100,0.09969766
2200,0.09989885
2300,0.09357393
2400,0.093173064
2500,0.09306691
2600,0.091079116
2700,0.08736027
2800,0.08597386
2900,0.08518636
3000,0.08225051
3100,0.08022287
3200,0.07954258
3300,0.07923723
3400,0.07908585
3500,0.07901353
3600,0.07897577
3700,0.07900349
3800,0.07898363
3900,0.07729308
4000,0.077325314
4100,0.07693262
4200,0.07869002
4300,0.07436185
4400,0.07277888
4500,0.07232574
4600,0.07105053
4700,0.06995355
4800,0.06979842
4900,0.062011678
5000,0.0587583
5100,0.056649428
5200,0.05647211
5300,0.056426626
5400,0.056381915
5500,0.05636446
5600,0.056354415
5700,0.056357466
5800,0.056389563
5900,0.05275059
6000,0.056103714
6100,0.05998599
6200,0.053979825
6300,0.050507843
6400,0.049795628
6500,0.049653392
6600,0.049620852
6700,0.04960476
6800,0.049593545
6900,0.04959127
7000,0.049593776
7100,0.0495966
7200,0.0495903
7300,0.049601458
7400,0.04960463
7500,0.049602494
7600,0.049626317
7700,0.04964257
7800,0.049637407
7900,0.049644545
8000,0.049683504
8100,0.049885124
8200,0.050299536
8300,0.052599918
